filename,class,left,right,top,bottom,score
11.jpg,truck,1,22,472,625,0.031506773
11.jpg,train,423,1331,424,670,0.031245204
11.jpg,person,1452,1477,540,643,0.031231832
11.jpg,truck,1,17,577,629,0.030610776
11.jpg,traffic light,1,16,567,627,0.030091953
11.jpg,bus,1,20,480,586,0.03004654
11.jpg,clock,1,18,315,357,0.029025104
11.jpg,train,1241,1268,534,629,0.028953364
11.jpg,bench,601,650,584,619,0.027612915
11.jpg,bird,1090,1119,589,604,0.02744919
11.jpg,fire hydrant,1405,1436,586,685,0.02737286
11.jpg,train,456,1627,7,908,0.0269652
11.jpg,bicycle,1,17,577,629,0.026853563
11.jpg,car,535,563,581,628,0.02677137
11.jpg,train,451,1392,436,658,0.026749264
11.jpg,bench,817,1141,597,646,0.02599029
11.jpg,train,479,1426,407,658,0.025877679
11.jpg,potted plant,1,17,577,629,0.02582345
11.jpg,train,378,1556,81,922,0.025686707
11.jpg,potted plant,1404,1427,577,600,0.025685024
11.jpg,stop sign,0,24,408,481,0.025527027
11.jpg,person,449,470,626,643,0.025298022
11.jpg,train,726,1209,501,624,0.024649244
11.jpg,bench,1242,1268,591,653,0.024620216
11.jpg,umbrella,1404,1427,577,600,0.02277887
11.jpg,car,797,841,588,618,0.022669608
11.jpg,clock,3,16,226,275,0.022608938
11.jpg,car,1241,1269,535,649,0.02256763
11.jpg,motorcycle,1,39,566,626,0.02242658
11.jpg,car,12,151,584,632,0.021443315
11.jpg,bench,985,1130,595,642,0.021330291
11.jpg,bench,1127,1253,548,690,0.021273736
11.jpg,traffic light,3,16,226,275,0.020929478
11.jpg,bench,1,17,577,629,0.019834
11.jpg,bench,817,1235,594,647,0.01967975
11.jpg,car,115,150,601,625,0.01898399
11.jpg,backpack,395,566,575,639,0.01890987
11.jpg,train,1,22,472,625,0.018741697
11.jpg,umbrella,1,20,480,586,0.018465739
11.jpg,parking meter,414,442,562,590,0.018408338
11.jpg,train,1131,1276,522,636,0.017871775
11.jpg,parking meter,390,564,586,645,0.017695358
11.jpg,car,1090,1119,589,604,0.01760612
11.jpg,umbrella,0,24,416,557,0.017547578
11.jpg,bottle,1,17,577,629,0.017485432
11.jpg,bird,938,955,586,603,0.017226731
11.jpg,truck,0,23,413,593,0.01682501
11.jpg,bench,150,198,586,624,0.015908062
11.jpg,bottle,1405,1436,586,685,0.015722677
11.jpg,umbrella,0,21,486,635,0.015690174
11.jpg,bicycle,1409,1430,620,674,0.015560161
11.jpg,motorcycle,392,564,575,640,0.015452609
11.jpg,frisbee,392,564,575,640,0.015213327
11.jpg,handbag,1,16,567,627,0.014365974
11.jpg,stop sign,1,18,315,357,0.014163642
11.jpg,dog,1090,1119,589,604,0.014052029
11.jpg,parking meter,420,581,591,645,0.013884504
11.jpg,potted plant,1088,1120,591,607,0.013876713
11.jpg,dog,162,206,585,624,0.013800581
11.jpg,chair,1411,1451,626,674,0.013798116
11.jpg,boat,0,21,486,635,0.013712159
11.jpg,train,521,1744,7,906,0.013370633
11.jpg,truck,13,54,605,629,0.01336181
11.jpg,stop sign,1,17,577,629,0.013278629
11.jpg,traffic light,1,20,480,586,0.013071135
11.jpg,fire hydrant,167,200,579,613,0.012813956
11.jpg,clock,243,261,324,342,0.0127916625
11.jpg,backpack,400,481,579,637,0.012612663
11.jpg,cup,1,17,577,629,0.012458757
11.jpg,chair,1,17,577,629,0.012286161
11.jpg,train,0,24,416,557,0.012227735
11.jpg,parking meter,1404,1427,577,600,0.012208426
11.jpg,handbag,392,564,575,640,0.012157989
12.jpg,car,55,165,570,607,0.6402888
12.jpg,person,564,594,549,627,0.42882946
12.jpg,truck,55,165,570,607,0.20389837
12.jpg,parking meter,569,589,548,587,0.15926053
12.jpg,person,225,241,578,599,0.09713001
12.jpg,fire hydrant,564,594,549,627,0.05538193
12.jpg,person,755,770,527,589,0.04644213
12.jpg,person,725,738,536,590,0.04549038
12.jpg,traffic light,1669,1735,1,34,0.043170616
12.jpg,traffic light,1873,1916,0,129,0.043021858
12.jpg,person,371,402,572,610,0.042687878
12.jpg,traffic light,359,383,142,183,0.038224474
12.jpg,car,322,354,566,581,0.037664063
12.jpg,backpack,567,592,548,610,0.034898702
12.jpg,bus,55,165,570,607,0.03349497
12.jpg,car,371,402,572,610,0.03227318
12.jpg,traffic light,0,19,419,467,0.031195305
12.jpg,traffic light,303,336,121,169,0.029365597
12.jpg,traffic light,1881,1919,0,41,0.02771343
12.jpg,car,477,524,553,622,0.026738422
12.jpg,umbrella,980,1283,0,69,0.026325185
12.jpg,person,55,165,570,607,0.025756063
12.jpg,truck,475,524,535,621,0.02369803
12.jpg,bench,55,165,570,607,0.023681764
12.jpg,bench,371,402,572,610,0.021484816
12.jpg,car,1,20,400,456,0.021297546
12.jpg,refrigerator,1515,1622,491,652,0.020360555
12.jpg,microwave,1516,1621,481,650,0.02015732
12.jpg,traffic light,1873,1911,103,211,0.020047633
12.jpg,person,56,83,577,605,0.019615525
12.jpg,traffic light,167,203,409,444,0.019408159
12.jpg,stop sign,0,19,419,467,0.019114297
12.jpg,fire hydrant,225,241,578,599,0.018469628
12.jpg,car,0,14,568,614,0.018006481
12.jpg,traffic light,1872,1914,97,136,0.01760943
12.jpg,car,224,241,572,595,0.017411115
12.jpg,traffic light,1,41,298,368,0.016678164
12.jpg,person,143,165,577,604,0.016656056
12.jpg,tie,1141,1177,365,424,0.016627448
12.jpg,tv,1516,1621,481,650,0.016437896
12.jpg,traffic light,1781,1918,7,218,0.016393889
12.jpg,motorcycle,55,165,570,607,0.01639191
12.jpg,motorcycle,225,241,578,599,0.016333997
12.jpg,traffic light,3,73,87,137,0.016242322
12.jpg,boat,55,165,570,607,0.016207675
12.jpg,clock,1,19,396,430,0.01570564
12.jpg,traffic light,61,79,439,479,0.015365421
12.jpg,fire hydrant,403,461,559,651,0.014968079
12.jpg,car,580,597,552,582,0.014669981
12.jpg,stop sign,662,681,360,429,0.014276257
12.jpg,traffic light,120,193,25,73,0.0141208675
12.jpg,bench,225,241,578,599,0.013753357
12.jpg,traffic light,539,609,270,311,0.013720842
12.jpg,person,1153,1256,408,591,0.013545203
12.jpg,traffic light,706,728,334,392,0.01285698
12.jpg,train,55,165,570,607,0.012441531
12.jpg,car,72,118,492,536,0.012309508
12.jpg,train,980,1283,0,69,0.012185326
12.jpg,parking meter,371,402,572,610,0.012184654
12.jpg,clock,0,19,419,467,0.012167098
12.jpg,person,1873,1918,425,669,0.011926362
12.jpg,traffic light,58,105,30,72,0.011853025
12.jpg,fire hydrant,371,402,572,610,0.011751599
12.jpg,handbag,567,592,548,610,0.011705735
12.jpg,stop sign,1861,1913,207,409,0.011584448
12.jpg,car,1862,1911,383,591,0.011446805
12.jpg,bicycle,564,594,549,627,0.011424881
12.jpg,person,1,20,400,456,0.011194097
12.jpg,chair,371,402,572,610,0.010929186
12.jpg,traffic light,695,731,7,244,0.010787091
12.jpg,car,1860,1914,226,417,0.010562073
12.jpg,person,1872,1914,97,136,0.010423609
12.jpg,parking meter,55,165,570,607,0.010419735
12.jpg,bicycle,55,165,570,607,0.010221638
12.jpg,traffic light,193,244,39,97,0.01007421
12.jpg,bird,1872,1911,104,139,0.010068828
12.jpg,potted plant,1,20,400,456,0.010059774
12.jpg,stop sign,1872,1911,104,139,0.010032904
12.jpg,parking meter,1516,1621,481,650,0.0100258775
12.jpg,person,1860,1914,226,417,0.00981023
12.jpg,person,1669,1735,1,34,0.009729574
12.jpg,truck,0,19,419,467,0.009702771
12.jpg,oven,1516,1621,481,650,0.009534376
12.jpg,person,539,609,270,311,0.009445133
12.jpg,airplane,1,19,396,430,0.009367684
12.jpg,parking meter,56,83,577,605,0.009289882
12.jpg,person,0,20,425,518,0.009199772
12.jpg,person,358,384,149,187,0.009018558
12.jpg,car,1862,1911,405,455,0.009015661
12.jpg,traffic light,147,196,224,266,0.008870928
12.jpg,vase,1550,1614,545,636,0.008842121
12.jpg,motorcycle,567,592,548,610,0.00880971
12.jpg,traffic light,542,666,268,318,0.00860095
12.jpg,umbrella,903,1241,0,51,0.008546677
12.jpg,bottle,0,19,419,467,0.00843102
12.jpg,umbrella,0,19,419,467,0.008275053
12.jpg,traffic light,569,589,548,587,0.0081915315
12.jpg,person,1875,1910,89,376,0.008169977
12.jpg,stop sign,1873,1911,103,211,0.008120568
12.jpg,boat,1,19,396,430,0.008093826
13.jpg,person,657,824,509,1014,0.86246186
13.jpg,person,0,154,551,1079,0.7280312
13.jpg,traffic light,401,474,78,273,0.59400564
13.jpg,fire hydrant,485,522,660,757,0.49510905
13.jpg,car,263,431,602,663,0.4941478
13.jpg,traffic light,426,490,384,474,0.43587157
13.jpg,traffic light,711,739,256,319,0.35522836
13.jpg,traffic light,683,705,257,319,0.32940373
13.jpg,traffic light,471,499,419,475,0.3213358
13.jpg,traffic light,474,498,234,289,0.31294483
13.jpg,car,523,565,584,608,0.2943258
13.jpg,traffic light,829,859,321,373,0.29252934
13.jpg,skateboard,28,85,1028,1077,0.2709312
13.jpg,truck,263,431,602,663,0.26556063
13.jpg,bench,987,1036,603,645,0.24619138
13.jpg,car,272,318,582,610,0.238422
13.jpg,bird,1264,1540,949,1080,0.23444398
13.jpg,fire hydrant,1328,1537,951,1078,0.23410457
13.jpg,traffic light,398,431,371,453,0.2095507
13.jpg,person,1101,1123,575,634,0.18998174
13.jpg,cell phone,670,690,665,677,0.18902181
13.jpg,cell phone,695,723,668,706,0.18299738
13.jpg,bicycle,815,848,587,631,0.17888726
13.jpg,car,58,146,589,652,0.17637004
13.jpg,person,233,254,597,642,0.17065439
13.jpg,traffic light,985,999,454,482,0.16291767
13.jpg,cup,695,723,668,706,0.14639075
13.jpg,truck,1605,1920,539,730,0.1319663
13.jpg,umbrella,26,200,493,553,0.12883134
13.jpg,car,815,848,587,631,0.12435884
13.jpg,traffic light,394,426,363,392,0.122045346
13.jpg,traffic light,1060,1074,547,571,0.11713395
13.jpg,traffic light,654,675,470,494,0.11093658
13.jpg,traffic light,1197,1219,147,195,0.10318817
13.jpg,car,260,320,615,657,0.09589447
13.jpg,car,1605,1920,539,730,0.09429241
13.jpg,bottle,791,808,774,805,0.093295924
13.jpg,person,1328,1537,951,1078,0.09058826
13.jpg,traffic light,281,309,2,21,0.08779387
13.jpg,traffic light,574,589,463,489,0.087733924
13.jpg,traffic light,201,255,486,538,0.08721641
13.jpg,fire hydrant,1046,1063,614,652,0.085504994
13.jpg,car,573,664,592,624,0.08513557
13.jpg,bird,280,365,0,41,0.08386586
13.jpg,bicycle,987,1036,612,650,0.082473844
13.jpg,truck,516,567,548,609,0.080961294
13.jpg,bicycle,29,95,1029,1077,0.07996547
13.jpg,bicycle,1327,1626,948,1080,0.0741964
13.jpg,fire hydrant,1084,1100,619,647,0.074154496
13.jpg,bicycle,1339,1550,951,1078,0.07413383
13.jpg,car,987,1036,603,645,0.07365782
13.jpg,bicycle,1206,1539,948,1079,0.07320447
13.jpg,traffic light,1099,1114,530,562,0.070665166
13.jpg,truck,1794,1918,545,728,0.070271574
13.jpg,stop sign,182,258,379,468,0.06985409
13.jpg,person,815,848,587,631,0.06896178
13.jpg,person,303,368,1,41,0.06871343
13.jpg,motorcycle,1339,1550,951,1078,0.06845865
13.jpg,stop sign,201,255,486,538,0.06505854
13.jpg,traffic light,1184,1321,0,195,0.06498092
13.jpg,car,480,501,595,643,0.06480799
13.jpg,potted plant,1115,1190,568,669,0.064429194
13.jpg,bench,549,670,605,641,0.064315856
13.jpg,dog,1206,1539,948,1079,0.064198814
13.jpg,cat,1174,1541,948,1079,0.063654944
13.jpg,fire hydrant,1101,1123,575,634,0.06232018
13.jpg,horse,280,365,0,41,0.062166322
13.jpg,car,627,669,606,637,0.06138787
13.jpg,truck,1602,1918,536,890,0.0599519
13.jpg,bird,281,309,2,21,0.059546035
13.jpg,chair,328,367,1,42,0.058495652
13.jpg,person,311,426,600,654,0.058437366
