filename,class,left,right,top,bottom,score
10.jpg,bird,1891,1905,614,630,0.124696694
10.jpg,person,1033,1049,613,635,0.122361824
10.jpg,kite,750,760,610,629,0.11900089
10.jpg,umbrella,20,53,580,610,0.11888458
10.jpg,kite,1172,1191,646,679,0.11206837
10.jpg,person,1384,1391,615,625,0.110054836
10.jpg,boat,1886,1901,551,567,0.10619658
10.jpg,kite,225,233,561,569,0.10459611
10.jpg,kite,1441,1454,497,510,0.1044115
10.jpg,kite,1019,1036,613,635,0.10254677
10.jpg,bird,1441,1454,497,510,0.09988373
10.jpg,bird,788,796,498,505,0.09961427
10.jpg,umbrella,297,320,602,620,0.09895966
10.jpg,kite,1246,1260,617,632,0.0978268
10.jpg,person,644,659,599,613,0.09711713
10.jpg,person,226,234,570,579,0.09708568
10.jpg,airplane,1700,1716,198,213,0.0963014
10.jpg,kite,2,19,506,558,0.09605885
10.jpg,boat,12,180,662,695,0.09602132
10.jpg,bird,1816,1832,633,638,0.09504972
10.jpg,kite,1902,1920,476,528,0.09185767
10.jpg,kite,1319,1332,626,640,0.09099282
10.jpg,truck,52,83,593,619,0.09022223
10.jpg,surfboard,820,836,618,645,0.0888882
10.jpg,sports ball,353,386,603,632,0.088755965
10.jpg,person,0,19,493,542,0.08781107
10.jpg,person,62,1094,570,673,0.08614842
10.jpg,person,1900,1920,606,638,0.08549585
10.jpg,boat,1891,1905,614,630,0.08465696
10.jpg,surfboard,353,385,625,639,0.08464773
10.jpg,person,1516,1528,620,629,0.08314029
10.jpg,person,8,1025,559,685,0.08252841
10.jpg,surfboard,52,83,593,619,0.08232303
10.jpg,skis,1169,1194,675,685,0.0823037
10.jpg,person,1593,1601,633,641,0.08212107
10.jpg,person,1886,1901,551,567,0.08174341
10.jpg,boat,298,317,608,627,0.07934944
10.jpg,surfboard,877,914,670,690,0.07868421
10.jpg,kite,0,19,413,533,0.078133725
10.jpg,bird,1633,1648,528,540,0.07790403
10.jpg,boat,1739,1755,605,610,0.07571386
10.jpg,backpack,1172,1189,624,660,0.07322578
10.jpg,bird,1708,1721,687,699,0.072702944
10.jpg,bird,1902,1920,476,528,0.07266894
10.jpg,surfboard,10,38,586,625,0.07116726
10.jpg,frisbee,353,386,603,632,0.06980166
10.jpg,car,353,386,603,632,0.06979294
10.jpg,umbrella,882,964,571,618,0.06953752
10.jpg,surfboard,1169,1194,675,685,0.068493836
10.jpg,kite,1471,1482,618,628,0.06737479
10.jpg,surfboard,9,33,637,667,0.06645956
10.jpg,kite,630,644,600,613,0.06585074
10.jpg,bird,332,346,507,521,0.063588254
100.jpg,person,1390,1412,594,641,0.58849967
100.jpg,kite,1339,1354,361,373,0.5011809
100.jpg,person,1277,1286,602,613,0.44885632
100.jpg,kite,653,669,220,236,0.43912795
100.jpg,bird,132,147,468,479,0.42508432
100.jpg,bird,1751,1765,342,354,0.41944525
100.jpg,kite,906,917,477,489,0.40127772
100.jpg,person,890,920,606,628,0.38742372
100.jpg,kite,1078,1090,498,506,0.3803434
100.jpg,bird,641,656,378,389,0.36194646
100.jpg,kite,1479,1494,481,494,0.34440148
100.jpg,kite,132,147,468,479,0.3432938
100.jpg,kite,1751,1765,342,354,0.33767748
100.jpg,kite,641,656,378,389,0.3248836
100.jpg,bird,1305,1348,743,775,0.32443097
100.jpg,bird,1339,1354,361,373,0.30258933
100.jpg,kite,1207,1214,546,553,0.30156797
100.jpg,bird,1341,1376,757,785,0.3006303
100.jpg,kite,1135,1147,497,505,0.29905334
100.jpg,kite,619,629,316,326,0.29882964
100.jpg,bird,653,669,220,236,0.27670252
100.jpg,boat,890,920,606,628,0.27502632
100.jpg,bird,1040,1078,758,785,0.26430342
100.jpg,bird,619,629,316,326,0.256673
100.jpg,bird,1121,1142,703,719,0.25647578
100.jpg,kite,1005,1011,505,507,0.23877889
100.jpg,bird,1279,1312,843,886,0.21896592
100.jpg,bird,1134,1162,766,783,0.2174029
100.jpg,bird,1192,1218,776,792,0.21269134
100.jpg,kite,1070,1080,561,569,0.2041044
100.jpg,car,4,43,606,637,0.20258857
100.jpg,kite,890,920,606,628,0.19469629
100.jpg,surfboard,1393,1412,623,646,0.18792145
100.jpg,surfboard,906,932,608,626,0.18782443
100.jpg,kite,363,371,559,569,0.17308767
100.jpg,person,1204,1209,603,613,0.17243974
100.jpg,boat,1277,1286,602,613,0.17197622
100.jpg,bird,1190,1218,710,723,0.16918634
100.jpg,bird,1479,1494,481,494,0.15705864
100.jpg,kite,662,672,544,552,0.15643744
100.jpg,person,13,57,608,634,0.15400754
100.jpg,kite,3,131,697,729,0.14583178
100.jpg,bird,1256,1276,780,794,0.14559653
100.jpg,boat,4,43,606,637,0.14185292
100.jpg,bird,363,371,559,569,0.14116299
100.jpg,bird,986,1009,717,736,0.13947332
100.jpg,airplane,132,147,468,479,0.13369632
100.jpg,bird,940,962,705,721,0.112014055
100.jpg,airplane,653,669,220,236,0.110628694
100.jpg,airplane,1751,1765,342,354,0.10873292
100.jpg,person,363,371,559,569,0.105287746
100.jpg,person,226,239,630,649,0.10489285
100.jpg,person,1069,1077,570,576,0.099691086
100.jpg,boat,1390,1412,594,641,0.09757895
100.jpg,truck,4,43,606,637,0.097420625
100.jpg,person,92,102,613,623,0.09407465
100.jpg,frisbee,3,131,697,729,0.09348331
100.jpg,bird,662,672,544,552,0.09327351
100.jpg,kite,4,43,606,637,0.09155983
100.jpg,person,137,145,613,621,0.08950686
100.jpg,sheep,1305,1348,743,775,0.085113466
100.jpg,kite,1528,1546,511,525,0.083740994
100.jpg,bird,906,917,477,489,0.08326226
100.jpg,bird,890,920,606,628,0.0816633
100.jpg,airplane,1339,1354,361,373,0.081272185
100.jpg,person,1900,1920,555,599,0.07937223
100.jpg,sheep,1357,1381,760,784,0.07924939
100.jpg,kite,1390,1412,594,641,0.07645154
100.jpg,person,1305,1348,743,775,0.07387923
100.jpg,person,1121,1142,703,719,0.07151523
100.jpg,umbrella,7,39,598,623,0.071467265
100.jpg,kite,1900,1920,540,585,0.06947143
100.jpg,airplane,11,1917,656,1080,0.068160065
100.jpg,kite,1277,1286,602,613,0.067023404
100.jpg,boat,363,371,559,569,0.06648361
100.jpg,airplane,641,656,378,389,0.066406496
100.jpg,person,1489,1493,586,596,0.06456527
100.jpg,bird,1206,1213,555,564,0.063466094
100.jpg,surfboard,1277,1286,602,613,0.062883995
100.jpg,surfboard,4,43,606,637,0.06274447
100.jpg,bird,1005,1011,505,507,0.062333576
100.jpg,horse,1390,1412,594,641,0.06229574
100.jpg,kite,25,1699,242,703,0.062223546
100.jpg,bird,1078,1090,498,506,0.060651597
100.jpg,umbrella,890,921,603,623,0.060068063
100.jpg,umbrella,1900,1920,540,585,0.05990411
100.jpg,kite,51,1854,68,637,0.058483534
100.jpg,bird,1433,1461,750,765,0.057881545
100.jpg,dog,890,920,606,628,0.05774068
100.jpg,person,768,778,604,610,0.057447176
100.jpg,frisbee,347,509,1080,1080,0.05676338
100.jpg,bench,1305,1348,743,775,0.056427572
100.jpg,bird,1277,1286,602,613,0.055580366
100.jpg,person,470,1643,531,711,0.055373125
100.jpg,bird,1132,1143,496,505,0.054037947
100.jpg,airplane,4,43,606,637,0.053996675
100.jpg,kite,38,1686,165,660,0.05262768
100.jpg,kite,69,1775,63,643,0.05228295
100.jpg,kite,132,1802,269,615,0.052201618
100.jpg,kite,213,1720,365,641,0.05131767
11.jpg,car,389,559,577,641,0.5921838
11.jpg,fire hydrant,1404,1436,614,683,0.4048412
11.jpg,car,6,43,587,631,0.31088006
11.jpg,potted plant,1403,1437,599,678,0.27028877
11.jpg,traffic light,235,263,320,348,0.26558205
11.jpg,person,1403,1437,599,678,0.26279756
11.jpg,truck,389,559,577,641,0.23580019
11.jpg,boat,901,1274,465,602,0.21141301
11.jpg,train,901,1274,465,602,0.16708404
11.jpg,person,120,161,596,626,0.16386688
11.jpg,fire hydrant,120,161,596,626,0.15974087
11.jpg,bench,809,854,589,619,0.15764101
11.jpg,parking meter,1404,1433,576,642,0.1555738
11.jpg,dog,1404,1436,614,683,0.15257609
11.jpg,person,159,186,593,626,0.15175183
11.jpg,fire hydrant,172,195,592,626,0.14926174
11.jpg,vase,1404,1436,614,683,0.14614788
11.jpg,chair,1404,1436,614,683,0.13411108
11.jpg,car,402,451,584,636,0.13064857
11.jpg,person,6,43,587,631,0.13037194
11.jpg,suitcase,1404,1436,614,683,0.12972994
11.jpg,potted plant,1237,1266,577,670,0.12906043
11.jpg,car,811,852,578,614,0.12404266
11.jpg,bottle,1403,1437,599,678,0.11785654
11.jpg,handbag,1404,1436,614,683,0.11450429
11.jpg,potted plant,1135,1249,552,689,0.10872784
11.jpg,bench,1135,1249,552,689,0.10835677
11.jpg,backpack,1404,1436,614,683,0.10665876
11.jpg,bench,625,649,588,621,0.10490722
11.jpg,clock,235,263,320,348,0.104521096
11.jpg,car,120,161,596,626,0.09906019
11.jpg,truck,6,43,587,631,0.09621456
11.jpg,fire hydrant,6,44,599,638,0.089262865
11.jpg,potted plant,1077,1126,554,598,0.087437436
11.jpg,car,625,649,588,621,0.0841741
11.jpg,parking meter,1237,1266,577,670,0.07719345
11.jpg,bench,389,559,577,641,0.076879695
11.jpg,motorcycle,6,43,587,631,0.07628201
11.jpg,bicycle,1403,1437,599,678,0.07505519
11.jpg,person,432,565,579,640,0.072511666
11.jpg,bench,1403,1437,599,678,0.07044745
11.jpg,chair,1238,1266,595,672,0.07034309
11.jpg,truck,391,553,517,607,0.06780046
11.jpg,truck,905,1270,476,614,0.06707835
11.jpg,person,402,451,584,636,0.06707149
11.jpg,parking meter,172,195,592,626,0.066804476
11.jpg,bench,1084,1120,571,609,0.062370315
11.jpg,chair,1135,1249,552,689,0.06221985
11.jpg,parking meter,139,174,594,625,0.060759563
11.jpg,umbrella,1404,1433,564,625,0.060212184
11.jpg,bench,1016,1069,554,597,0.059364114
11.jpg,motorcycle,1403,1437,599,678,0.059248667
11.jpg,car,558,597,592,619,0.0585405
11.jpg,bench,938,965,574,607,0.057964355
11.jpg,umbrella,874,1901,0,495,0.05499645
11.jpg,fire hydrant,1238,1266,595,672,0.053471804
11.jpg,motorcycle,120,161,596,626,0.053413745
11.jpg,car,905,1270,476,614,0.051518556
11.jpg,bird,1404,1436,614,683,0.05071012
11.jpg,bench,905,1270,476,614,0.049253944
11.jpg,backpack,120,161,596,626,0.04877894
11.jpg,person,625,649,588,621,0.048503812
11.jpg,dog,120,161,596,626,0.048158195
11.jpg,stop sign,235,263,320,348,0.047769006
11.jpg,umbrella,1403,1437,599,678,0.047607243
11.jpg,stop sign,1404,1433,564,625,0.047525067
11.jpg,umbrella,1237,1266,577,670,0.047459513
11.jpg,airplane,900,1276,454,585,0.0469277
11.jpg,bench,1238,1266,595,672,0.04691757
11.jpg,bird,1084,1120,571,609,0.046693597
11.jpg,bicycle,6,43,587,631,0.04619638
11.jpg,boat,879,1920,0,713,0.045718465
11.jpg,bus,901,1274,465,602,0.045030724
11.jpg,person,802,835,577,615,0.04459603
11.jpg,umbrella,881,1802,3,492,0.04440149
11.jpg,traffic light,1404,1433,576,642,0.04429769
11.jpg,suitcase,120,161,596,626,0.04272169
11.jpg,bench,6,43,587,631,0.042436935
11.jpg,clock,1077,1126,554,598,0.042432416
11.jpg,person,938,965,574,607,0.042379573
11.jpg,giraffe,1077,1126,554,598,0.04166595
11.jpg,dining table,1135,1249,552,689,0.041658223
11.jpg,bird,1404,1433,576,642,0.041558728
11.jpg,bus,391,553,517,607,0.041051693
11.jpg,toilet,1135,1249,552,689,0.0408365
11.jpg,clock,920,1279,477,613,0.04044851
11.jpg,stop sign,1403,1437,599,678,0.03962421
11.jpg,train,880,1920,1,762,0.03953513
11.jpg,frisbee,337,520,1080,1080,0.039149255
11.jpg,frisbee,597,740,1080,1080,0.03874988
11.jpg,clock,1404,1433,564,625,0.038340062
11.jpg,bench,402,451,584,636,0.03815789
11.jpg,umbrella,900,1276,454,585,0.037492584
11.jpg,boat,904,1061,449,500,0.037355907
11.jpg,parking meter,1098,1131,571,611,0.037260838
11.jpg,person,1237,1266,577,670,0.03723196
11.jpg,sheep,1084,1120,571,609,0.036989868
11.jpg,bench,804,889,603,731,0.036693756
11.jpg,clock,1396,1437,534,595,0.03652831
11.jpg,bench,811,883,638,758,0.036430854
12.jpg,car,52,167,572,605,0.44505998
12.jpg,person,562,591,505,619,0.28766835
12.jpg,traffic light,566,586,513,556,0.2814644
12.jpg,stop sign,324,415,465,537,0.26843336
12.jpg,traffic light,549,604,275,309,0.23156519
12.jpg,stop sign,566,586,513,556,0.17775379
12.jpg,person,746,767,526,592,0.17551139
12.jpg,truck,52,167,572,605,0.17078967
12.jpg,traffic light,686,713,365,424,0.16713834
12.jpg,traffic light,815,855,63,160,0.14792103
12.jpg,parking meter,1525,1618,484,645,0.14251639
12.jpg,traffic light,811,851,202,263,0.11474218
12.jpg,parking meter,562,591,505,619,0.110232525
12.jpg,person,502,530,561,618,0.10172001
12.jpg,traffic light,618,658,92,161,0.099047154
12.jpg,fire hydrant,746,767,526,592,0.09843214
12.jpg,car,184,219,584,601,0.095534116
12.jpg,traffic light,500,538,408,446,0.09489397
12.jpg,bicycle,568,586,582,625,0.089317694
12.jpg,car,366,393,576,608,0.08856788
12.jpg,umbrella,324,415,465,537,0.08398004
12.jpg,traffic light,746,767,520,581,0.08173648
12.jpg,traffic light,356,379,148,193,0.07783406
12.jpg,fire hydrant,568,586,560,621,0.07772357
12.jpg,backpack,565,589,511,585,0.077017285
12.jpg,parking meter,746,767,520,581,0.07475105
12.jpg,clock,500,538,408,446,0.074173816
12.jpg,traffic light,405,419,417,438,0.07247415
12.jpg,car,549,604,275,309,0.070085436
12.jpg,boat,52,167,572,605,0.06780524
12.jpg,traffic light,639,660,218,247,0.06756202
12.jpg,traffic light,1534,1618,486,642,0.06734373
12.jpg,car,501,532,541,617,0.06267831
12.jpg,traffic light,355,379,429,455,0.06167854
12.jpg,fire hydrant,562,591,505,619,0.060167592
12.jpg,stop sign,5,37,409,476,0.0575422
12.jpg,truck,486,524,538,620,0.057050105
12.jpg,clock,324,415,465,537,0.057031356
12.jpg,traffic light,5,37,409,476,0.055865154
12.jpg,bench,502,530,561,618,0.05553861
12.jpg,traffic light,330,424,467,535,0.055404358
12.jpg,traffic light,172,201,412,446,0.05504207
12.jpg,clock,687,713,359,411,0.05488045
12.jpg,clock,549,604,275,309,0.05337181
12.jpg,frisbee,347,509,1080,1080,0.052961156
12.jpg,bench,368,394,587,620,0.052841205
12.jpg,bench,399,457,585,653,0.052525043
12.jpg,traffic light,1657,1743,18,204,0.0522293
12.jpg,clock,5,1903,658,1080,0.05167524
12.jpg,chair,600,763,1080,1080,0.049612105
12.jpg,frisbee,50,151,573,604,0.0488795
12.jpg,frisbee,342,454,1080,1080,0.047966883
12.jpg,stop sign,746,767,520,581,0.047224026
12.jpg,motorcycle,568,586,560,621,0.04695584
12.jpg,car,397,459,569,645,0.046823334
12.jpg,traffic light,388,404,321,353,0.04618709
12.jpg,traffic light,321,356,479,526,0.04585594
12.jpg,clock,5,37,409,476,0.045262463
12.jpg,person,1150,1236,417,588,0.045192726
12.jpg,chair,365,518,1080,1080,0.045099795
12.jpg,frisbee,457,579,1080,1080,0.044901643
12.jpg,traffic light,5,37,343,421,0.04469164
12.jpg,frisbee,600,736,1080,1080,0.044290103
12.jpg,fire hydrant,703,721,558,587,0.04423745
12.jpg,fire hydrant,502,530,561,618,0.0442222
12.jpg,chair,479,644,1080,1080,0.04406429
12.jpg,truck,549,604,275,309,0.04374923
12.jpg,stop sign,1298,1359,148,193,0.042499118
12.jpg,traffic light,501,532,541,617,0.042462014
12.jpg,tie,565,589,511,585,0.04221782
12.jpg,chair,445,618,1080,1080,0.04200664
12.jpg,stop sign,815,855,63,160,0.04167938
12.jpg,person,366,393,576,608,0.04164358
12.jpg,traffic light,1872,1913,103,179,0.04164036
12.jpg,frisbee,479,617,1080,1080,0.04140839
12.jpg,chair,571,732,1080,1080,0.041102193
12.jpg,frisbee,580,696,1080,1080,0.040750157
12.jpg,frisbee,398,517,1080,1080,0.04063157
12.jpg,stop sign,503,532,528,601,0.040582344
12.jpg,stop sign,500,538,408,446,0.040120915
12.jpg,truck,416,529,523,633,0.040010344
12.jpg,frisbee,231,385,1080,1080,0.039859585
12.jpg,handbag,579,595,522,571,0.039833516
12.jpg,person,1121,1147,542,584,0.039643668
12.jpg,traffic light,398,423,486,519,0.03879499
12.jpg,clock,813,854,112,199,0.0385972
12.jpg,bicycle,733,755,529,591,0.03856948
12.jpg,stop sign,549,604,275,309,0.038451873
12.jpg,frisbee,634,761,1080,1080,0.038406312
12.jpg,parking meter,501,532,541,617,0.037867177
12.jpg,bicycle,502,530,561,618,0.03779301
12.jpg,fire hydrant,399,457,585,653,0.037724607
12.jpg,chair,1027,1209,1080,1080,0.03752962
12.jpg,fire hydrant,1527,1616,493,652,0.03732802
12.jpg,frisbee,516,638,1080,1080,0.03731587
12.jpg,stop sign,1525,1618,484,645,0.03725314
12.jpg,traffic light,1298,1359,148,193,0.037239105
12.jpg,frisbee,696,819,1080,1080,0.037239052
12.jpg,handbag,568,586,560,621,0.036600478
12.jpg,car,1872,1913,103,179,0.036538474
13.jpg,person,656,825,508,1011,0.8621451
13.jpg,person,0,161,550,1080,0.74270886
13.jpg,traffic light,399,464,80,271,0.57140297
13.jpg,bird,1333,1531,949,1079,0.30807567
13.jpg,truck,504,568,550,605,0.30035344
13.jpg,car,504,568,550,605,0.2791706
13.jpg,car,258,418,609,661,0.27884874
13.jpg,traffic light,824,860,315,379,0.255083
13.jpg,traffic light,539,607,124,226,0.239055
13.jpg,car,259,323,616,655,0.21824925
13.jpg,traffic light,581,601,469,500,0.21634476
13.jpg,frisbee,786,823,744,799,0.20890875
13.jpg,traffic light,219,243,487,520,0.20773812
13.jpg,bus,504,568,550,605,0.20300119
13.jpg,traffic light,1194,1285,0,195,0.19034393
13.jpg,truck,258,418,609,661,0.16373599
13.jpg,traffic light,471,504,418,494,0.16106582
13.jpg,traffic light,467,502,233,290,0.14986882
13.jpg,skateboard,27,108,1034,1079,0.1340743
13.jpg,train,504,568,550,605,0.13234504
13.jpg,fire hydrant,489,515,676,748,0.13174823
13.jpg,car,818,843,594,628,0.13167703
13.jpg,potted plant,1113,1185,555,661,0.1235767
13.jpg,person,1333,1531,949,1079,0.113282435
13.jpg,traffic light,406,448,380,449,0.111887686
13.jpg,traffic light,974,991,427,458,0.10634184
13.jpg,car,998,1028,602,641,0.101232424
13.jpg,bench,275,426,607,662,0.101219684
13.jpg,traffic light,690,738,257,351,0.1011415
13.jpg,stop sign,824,861,315,370,0.10057148
13.jpg,person,998,1028,602,641,0.09779695
13.jpg,stop sign,1173,1208,512,550,0.09641666
13.jpg,stop sign,219,243,487,520,0.094206356
13.jpg,bottle,666,702,660,700,0.09399763
13.jpg,handbag,777,826,632,793,0.09189695
13.jpg,stop sign,1085,1115,528,568,0.091507755
13.jpg,traffic light,506,564,527,572,0.091082945
13.jpg,sports ball,786,823,744,799,0.0898552
13.jpg,person,1113,1185,555,661,0.08958658
13.jpg,baseball glove,786,823,744,799,0.08902036
13.jpg,traffic light,489,515,676,748,0.087775744
13.jpg,handbag,675,716,658,705,0.08463697
13.jpg,bottle,786,823,744,799,0.08460718
13.jpg,kite,1299,1564,7,788,0.08414327
13.jpg,traffic light,339,365,469,502,0.08145843
13.jpg,clock,539,607,124,226,0.0789946
13.jpg,skis,27,108,1034,1079,0.07689967
13.jpg,person,0,26,575,638,0.07447353
13.jpg,motorcycle,254,304,617,652,0.07294131
13.jpg,person,254,304,617,652,0.072780214
13.jpg,umbrella,1825,1911,0,470,0.07183328
13.jpg,traffic light,1076,1101,528,568,0.071485035
13.jpg,frisbee,666,702,660,700,0.071155295
13.jpg,cell phone,675,716,658,705,0.07085933
13.jpg,handbag,2,41,729,904,0.07082756
13.jpg,kite,1135,1399,147,316,0.07031423
13.jpg,person,291,354,0,50,0.06948871
13.jpg,handbag,4,39,718,856,0.06771038
13.jpg,umbrella,201,441,364,458,0.06751422
13.jpg,cell phone,787,822,759,807,0.06724161
13.jpg,handbag,3,42,680,805,0.0667706
13.jpg,umbrella,3,36,554,603,0.065485545
13.jpg,person,1088,1114,577,638,0.06536803
13.jpg,bench,1012,1038,602,639,0.06528326
13.jpg,cup,666,702,660,700,0.06500648
13.jpg,cow,254,304,617,652,0.06382357
13.jpg,fire hydrant,1118,1179,573,663,0.06363548
