filename,class,left,right,top,bottom,score
4.jpg,car,1248,1292,658,696,0.27813458
4.jpg,skateboard,1278,1383,611,1054,0.24510413
4.jpg,car,1133,1168,700,730,0.24104095
4.jpg,person,838,859,712,740,0.23338117
4.jpg,car,808,830,718,732,0.23152298
4.jpg,person,1089,1114,684,705,0.22441511
4.jpg,person,588,598,718,738,0.2175464
4.jpg,traffic light,759,866,346,428,0.21320087
4.jpg,person,752,765,715,739,0.20271198
4.jpg,person,648,660,716,739,0.19852094
4.jpg,skateboard,1281,1401,1039,1079,0.18393205
4.jpg,truck,880,1001,706,766,0.18323526
4.jpg,truck,651,692,719,745,0.18080887
4.jpg,car,1509,1566,690,732,0.17897555
4.jpg,truck,1540,1920,681,802,0.1745506
4.jpg,car,1579,1794,690,732,0.17430241
4.jpg,cell phone,1049,1062,673,688,0.17325862
4.jpg,skateboard,996,1038,737,773,0.17054488
4.jpg,traffic light,734,742,690,707,0.16965011
4.jpg,person,1248,1292,658,696,0.159889
4.jpg,person,1293,1325,680,711,0.15315396
4.jpg,motorcycle,693,710,718,755,0.14845549
4.jpg,skateboard,1032,1199,887,928,0.1375685
4.jpg,truck,1723,1920,682,798,0.13141084
4.jpg,skateboard,1166,1183,774,794,0.13104084
4.jpg,person,1354,1448,659,863,0.12919734
4.jpg,backpack,996,1038,737,773,0.12247005
4.jpg,stop sign,591,602,688,706,0.12187187
4.jpg,skateboard,1217,1291,1059,1078,0.12159771
4.jpg,person,1297,1385,613,755,0.119792625
4.jpg,person,617,629,709,723,0.11950399
4.jpg,truck,765,797,716,740,0.11740088
4.jpg,skateboard,1280,1495,1034,1077,0.11684447
4.jpg,person,808,830,718,732,0.114200175
4.jpg,person,1352,1390,632,698,0.11339492
4.jpg,traffic light,583,591,652,672,0.11315385
4.jpg,backpack,1325,1362,688,762,0.108354576
4.jpg,person,1317,1370,678,838,0.10798754
4.jpg,person,1059,1078,695,707,0.10713259
4.jpg,person,850,968,706,756,0.10444521
4.jpg,person,1061,1167,692,771,0.09967535
4.jpg,skateboard,1492,1612,976,1080,0.09858844
4.jpg,car,994,1054,734,782,0.09830882
4.jpg,handbag,1325,1362,688,762,0.09685992
4.jpg,truck,841,881,710,753,0.09257742
4.jpg,car,1388,1654,701,813,0.09234593
4.jpg,truck,1515,1770,691,820,0.08948745
4.jpg,motorcycle,842,885,721,755,0.08571335
4.jpg,car,1849,1918,723,794,0.08556171
4.jpg,person,881,1001,704,763,0.08505436
4.jpg,skateboard,1291,1367,675,867,0.08424463
4.jpg,handbag,1317,1370,678,838,0.08247187
4.jpg,truck,1054,1160,701,780,0.081082754
4.jpg,car,1859,1904,682,714,0.07927347
4.jpg,skateboard,1097,1198,893,916,0.07743971
4.jpg,cell phone,1429,1459,646,665,0.07589979
4.jpg,skateboard,1071,1314,885,929,0.075871065
4.jpg,person,1357,1450,635,787,0.07437086
4.jpg,stop sign,698,713,709,722,0.07417881
4.jpg,cell phone,1293,1325,680,711,0.07378652
4.jpg,skateboard,1290,1371,858,1049,0.07032132
4.jpg,cell phone,1166,1183,774,794,0.06783523
4.jpg,car,1172,1300,645,692,0.06441147
4.jpg,car,1709,1814,689,714,0.06397404
4.jpg,car,1488,1678,699,819,0.06370367
4.jpg,person,1509,1537,687,715,0.060925342
4.jpg,car,617,629,709,723,0.060557965
4.jpg,skateboard,1355,1447,665,871,0.060254037
4.jpg,backpack,1003,1030,685,742,0.05916939
4.jpg,car,1152,1349,657,769,0.05680419
4.jpg,stop sign,490,534,630,668,0.056650657
4.jpg,traffic light,537,562,427,496,0.055194438
4.jpg,fire hydrant,690,713,709,752,0.055150066
4.jpg,skateboard,971,1140,712,804,0.054529354
4.jpg,tennis racket,996,1038,737,773,0.05425028
4.jpg,bicycle,693,710,718,755,0.053902656
4.jpg,skateboard,968,987,847,874,0.053648792
4.jpg,person,1540,1565,686,713,0.05295332
4.jpg,bicycle,1626,1751,733,809,0.051253226
5.jpg,car,646,1791,651,1079,0.9166121
5.jpg,person,417,524,575,819,0.8366168
5.jpg,person,1305,1387,700,791,0.4462572
5.jpg,car,1887,1917,686,801,0.31823462
5.jpg,car,196,328,569,615,0.2991621
5.jpg,car,678,742,574,619,0.22988236
5.jpg,traffic light,327,467,181,400,0.19083124
5.jpg,car,64,192,562,625,0.17024514
5.jpg,parking meter,14,40,591,658,0.16746764
5.jpg,traffic light,1353,1370,542,569,0.16544932
5.jpg,person,408,426,559,599,0.16531171
5.jpg,umbrella,1080,1122,512,574,0.16121306
5.jpg,person,1586,1616,556,625,0.15801549
5.jpg,fire hydrant,62,102,677,741,0.14529103
5.jpg,person,743,773,557,628,0.13812906
5.jpg,cell phone,482,500,597,617,0.1354155
5.jpg,fire hydrant,38,130,622,745,0.13421893
5.jpg,traffic light,321,473,184,520,0.13149908
5.jpg,car,1802,1875,578,626,0.12990853
5.jpg,skateboard,434,477,800,831,0.12978458
5.jpg,person,905,946,548,643,0.115817964
5.jpg,person,88,109,555,577,0.115498476
5.jpg,traffic light,310,544,184,581,0.11449856
5.jpg,parking meter,40,130,624,688,0.11403989
5.jpg,bench,1586,1641,586,624,0.09465984
5.jpg,bench,1542,1597,590,624,0.09239969
5.jpg,car,1472,1521,596,642,0.084865265
5.jpg,person,805,834,553,628,0.0821138
5.jpg,car,1322,1396,574,612,0.07856825
5.jpg,person,1087,1117,543,608,0.0783156
5.jpg,car,1682,1742,583,654,0.07785826
5.jpg,person,118,137,554,578,0.07749864
5.jpg,traffic light,3,14,340,371,0.07651954
5.jpg,car,1155,1285,583,633,0.07619488
5.jpg,car,1245,1321,591,632,0.07393885
5.jpg,person,5,37,592,712,0.07352664
5.jpg,person,1123,1231,583,635,0.07343099
5.jpg,person,164,187,554,577,0.07272952
5.jpg,car,1123,1231,583,635,0.07101083
5.jpg,bench,1472,1521,596,642,0.070772864
5.jpg,car,17,46,590,625,0.06999143
5.jpg,fire hydrant,5,37,592,712,0.06745618
5.jpg,person,883,906,568,642,0.06666138
5.jpg,parking meter,1,33,614,714,0.06633234
5.jpg,car,12,40,590,681,0.06541204
5.jpg,truck,646,1791,651,1079,0.063520856
5.jpg,person,1529,1553,589,627,0.06276973
5.jpg,truck,196,328,569,615,0.06033635
5.jpg,traffic light,538,584,445,527,0.059765454
5.jpg,car,1377,1426,589,630,0.05913633
5.jpg,person,562,588,563,582,0.05853867
5.jpg,car,606,673,548,579,0.058339033
5.jpg,bench,1802,1875,578,626,0.057710905
5.jpg,car,525,564,566,583,0.057184715
5.jpg,person,1883,1918,690,881,0.055241127
5.jpg,person,314,332,572,604,0.055153906
5.jpg,car,1407,1525,592,651,0.05408098
5.jpg,tie,443,495,610,666,0.053715285
5.jpg,car,1309,1428,702,791,0.053332888
5.jpg,person,1353,1370,542,569,0.052437652
5.jpg,person,1205,1233,544,589,0.052092087
5.jpg,motorcycle,1884,1917,698,840,0.051577337
5.jpg,car,316,419,568,605,0.05061138
5.jpg,truck,678,742,574,619,0.05057149
5.jpg,car,1108,1188,585,635,0.04930046
5.jpg,person,1473,1519,585,638,0.04911092
5.jpg,truck,1886,1917,693,816,0.04885869
5.jpg,traffic light,0,24,624,709,0.04862836
5.jpg,traffic light,652,715,242,457,0.04709948
5.jpg,bus,599,678,527,573,0.04472403
5.jpg,truck,1802,1876,570,623,0.04248383
5.jpg,car,314,332,572,604,0.04157896
5.jpg,cell phone,419,437,631,666,0.040412992
5.jpg,handbag,471,508,611,691,0.04004473
5.jpg,traffic light,1839,1861,523,560,0.03991443
5.jpg,car,1883,1918,553,633,0.039149832
5.jpg,potted plant,36,133,590,687,0.038812026
5.jpg,person,654,674,551,578,0.038672898
5.jpg,person,668,699,575,610,0.03849931
5.jpg,bench,676,743,572,633,0.038387652
5.jpg,person,1882,1917,573,638,0.038241744
5.jpg,motorcycle,1681,1742,568,655,0.036971785
5.jpg,truck,64,192,562,625,0.036844794
5.jpg,traffic light,623,657,478,529,0.036606405
5.jpg,handbag,419,437,631,666,0.03576724
5.jpg,traffic light,958,982,464,511,0.03565069
5.jpg,person,996,1029,554,596,0.035218928
5.jpg,traffic light,0,16,446,476,0.0351079
5.jpg,stop sign,1080,1122,512,574,0.035096727
5.jpg,person,607,636,550,578,0.034500353
5.jpg,car,1030,1107,586,636,0.034360312
5.jpg,person,419,441,617,664,0.033971187
5.jpg,bicycle,1312,1400,581,629,0.033502463
5.jpg,traffic light,1871,1917,111,176,0.03340174
5.jpg,person,1302,1442,702,963,0.03318506
5.jpg,traffic light,0,20,336,459,0.033067737
5.jpg,tv,562,647,386,442,0.032830838
5.jpg,handbag,435,484,611,722,0.03217924
5.jpg,motorcycle,1311,1376,587,626,0.031398002
5.jpg,bicycle,1883,1918,553,633,0.031136444
