filename,class,left,right,top,bottom,score
2.jpg,potted plant,902,943,576,604,0.061858717
2.jpg,motorcycle,1175,1211,576,603,0.059407227
2.jpg,traffic light,1180,1203,557,573,0.05874186
2.jpg,stop sign,1067,1076,506,526,0.057951808
2.jpg,potted plant,855,872,530,558,0.05748694
2.jpg,fire hydrant,831,862,608,660,0.05718626
2.jpg,airplane,28,1904,599,1080,0.056201443
2.jpg,truck,1387,1443,531,560,0.0547954
2.jpg,bench,987,1006,578,599,0.05436972
2.jpg,traffic light,1596,1627,409,447,0.05385015
2.jpg,bus,902,944,567,594,0.053623352
2.jpg,clock,32,1899,620,1080,0.05274403
2.jpg,traffic light,1408,1426,308,336,0.052711055
2.jpg,traffic light,1422,1441,262,292,0.050925538
2.jpg,clock,20,1824,607,1080,0.05010459
2.jpg,car,1032,1053,579,602,0.050074052
2.jpg,traffic light,1612,1638,455,491,0.04968039
2.jpg,person,1175,1211,576,603,0.04947255
2.jpg,train,902,944,567,594,0.049222603
2.jpg,stop sign,990,1002,506,526,0.049166866
2.jpg,bench,953,981,579,600,0.048636466
2.jpg,clock,860,872,445,470,0.04848054
2.jpg,potted plant,1175,1211,576,603,0.04811402
2.jpg,bench,1044,1067,579,602,0.047815032
2.jpg,bench,1100,1135,591,614,0.04734948
2.jpg,truck,1606,1644,510,557,0.04711509
2.jpg,traffic light,1581,1612,245,280,0.047063474
2.jpg,stop sign,1256,1275,492,517,0.044084083
2.jpg,person,1202,1240,575,602,0.04389635
2.jpg,traffic light,1481,1502,0,18,0.04378258
2.jpg,traffic light,1466,1488,413,442,0.043660548
2.jpg,bus,1176,1210,571,594,0.0427303
2.jpg,traffic light,860,872,458,487,0.04250229
2.jpg,clock,1511,1589,528,566,0.042153116
2.jpg,clock,1389,1416,398,430,0.041672777
2.jpg,fire hydrant,1218,1252,576,599,0.041585106
2.jpg,bird,856,872,516,547,0.0415401
2.jpg,clock,977,991,494,517,0.041075625
2.jpg,person,1402,1435,4,40,0.039687388
2.jpg,person,902,943,576,604,0.039661553
2.jpg,parking meter,1175,1211,576,603,0.039629888
2.jpg,clock,1407,1429,473,503,0.039402794
2.jpg,parking meter,903,940,590,616,0.03852747
2.jpg,traffic light,1360,1382,308,335,0.03843786
2.jpg,traffic light,1606,1644,510,557,0.038204912
2.jpg,train,1511,1589,528,566,0.03778968
2.jpg,frisbee,335,522,1080,1080,0.03657322
2.jpg,traffic light,909,935,541,557,0.03655346
2.jpg,truck,1336,1374,545,579,0.036436267
2.jpg,truck,794,843,199,287,0.035451863
2.jpg,person,1343,1434,2,136,0.03530445
2.jpg,clock,1,1698,619,1080,0.034989804
2.jpg,frisbee,596,741,1080,1080,0.03494009
2.jpg,person,1232,1265,210,285,0.034453154
2.jpg,parking meter,1169,1191,402,449,0.034275293
2.jpg,person,971,994,578,600,0.034242652
3.jpg,person,760,898,548,904,0.81372416
3.jpg,person,577,608,570,650,0.5188104
3.jpg,person,512,551,557,627,0.19910452
3.jpg,car,401,452,556,597,0.18142352
3.jpg,car,337,397,554,605,0.16243637
3.jpg,person,654,707,568,709,0.1543357
3.jpg,tv,219,306,235,324,0.15287672
3.jpg,person,1715,1748,511,585,0.15154788
3.jpg,car,1764,1914,416,796,0.1512983
3.jpg,car,484,522,560,597,0.14653677
3.jpg,handbag,762,811,666,757,0.14560345
3.jpg,handbag,577,608,570,650,0.13981645
3.jpg,car,268,346,554,604,0.13971782
3.jpg,backpack,579,605,566,625,0.13842663
3.jpg,car,2,71,570,645,0.13765153
3.jpg,traffic light,233,293,253,323,0.13665144
3.jpg,car,1653,1902,578,697,0.13476326
3.jpg,person,181,223,554,603,0.13233499
3.jpg,car,1787,1914,424,667,0.12884967
3.jpg,person,1774,1809,514,576,0.12744163
3.jpg,person,340,394,563,617,0.12509844
3.jpg,traffic light,458,485,471,504,0.1171168
3.jpg,backpack,785,876,580,727,0.11630846
3.jpg,car,209,253,546,582,0.115870066
3.jpg,motorcycle,324,380,563,617,0.11340333
3.jpg,bicycle,578,607,582,653,0.11045712
3.jpg,tv,153,310,38,338,0.10669413
3.jpg,car,167,208,556,602,0.10571227
3.jpg,person,384,440,555,599,0.105138175
3.jpg,bicycle,246,309,566,613,0.10425625
3.jpg,tv,210,344,46,331,0.10347489
3.jpg,bicycle,308,367,563,616,0.10185931
3.jpg,motorcycle,260,324,565,613,0.09920682
3.jpg,car,1542,1592,591,622,0.09918264
3.jpg,traffic light,665,696,417,470,0.09822539
3.jpg,umbrella,513,553,537,561,0.09664119
3.jpg,motorcycle,180,224,567,612,0.09561862
3.jpg,fire hydrant,578,607,582,653,0.09303498
3.jpg,motorcycle,209,254,553,601,0.08823649
3.jpg,toilet,1799,1912,662,764,0.08745718
3.jpg,backpack,762,811,666,757,0.08680638
3.jpg,person,4,41,554,632,0.086732425
3.jpg,car,1650,1694,550,601,0.08659937
3.jpg,car,1799,1912,662,764,0.08467521
3.jpg,car,1712,1751,526,592,0.08458276
3.jpg,bench,515,550,575,635,0.08267114
3.jpg,truck,1787,1914,424,667,0.081947096
3.jpg,person,72,120,555,631,0.08188378
3.jpg,car,1774,1809,514,576,0.08023456
3.jpg,potted plant,260,324,565,613,0.080084935
3.jpg,potted plant,209,254,553,601,0.07978835
3.jpg,truck,1765,1914,413,772,0.079551496
3.jpg,bicycle,195,238,567,611,0.07708638
3.jpg,bench,275,339,564,614,0.07518486
3.jpg,bench,340,394,563,617,0.074217446
3.jpg,traffic light,1775,1809,500,569,0.0738669
3.jpg,traffic light,139,172,462,511,0.07070132
3.jpg,person,233,293,253,323,0.07059419
3.jpg,bicycle,798,896,739,896,0.070303276
3.jpg,bus,1789,1912,419,643,0.07018962
3.jpg,bench,366,427,563,617,0.069785394
3.jpg,bench,2,72,588,652,0.06960322
3.jpg,motorcycle,578,607,582,653,0.06887398
3.jpg,chair,1799,1912,662,764,0.066865094
3.jpg,parking meter,1701,1734,511,587,0.06672099
3.jpg,bench,399,454,565,614,0.066546895
3.jpg,bus,219,306,235,324,0.06554624
3.jpg,tie,785,876,580,727,0.06507487
3.jpg,traffic light,509,557,138,208,0.0647083
3.jpg,parking meter,320,384,553,606,0.06337166
3.jpg,stop sign,1775,1809,500,569,0.06315348
3.jpg,bench,432,482,567,612,0.06277913
3.jpg,skateboard,840,888,872,909,0.062370636
3.jpg,traffic light,577,603,422,462,0.061911814
3.jpg,suitcase,643,695,595,706,0.061842844
3.jpg,car,85,138,543,615,0.06178386
3.jpg,parking meter,1775,1809,500,569,0.06119371
3.jpg,bench,221,273,566,612,0.059750855
3.jpg,tv,181,252,45,209,0.059533577
3.jpg,bicycle,534,561,598,641,0.05907398
3.jpg,person,1789,1912,419,643,0.058501713
3.jpg,tv,103,210,82,323,0.058110163
3.jpg,skateboard,763,810,777,885,0.05783415
3.jpg,traffic light,1878,1914,311,422,0.057545856
3.jpg,stop sign,1371,1401,507,592,0.057114832
3.jpg,person,1371,1401,515,604,0.057026677
3.jpg,skateboard,648,715,765,841,0.056430787
3.jpg,potted plant,324,380,563,617,0.056425817
3.jpg,skateboard,836,888,785,907,0.05640135
3.jpg,backpack,655,707,578,723,0.056385312
3.jpg,tv,235,318,46,209,0.056374077
3.jpg,stop sign,1392,1479,374,445,0.056165297
3.jpg,backpack,681,712,571,642,0.055724453
3.jpg,parking meter,209,254,553,601,0.055600528
3.jpg,tie,797,838,565,618,0.05469592
3.jpg,parking meter,72,120,555,631,0.05460707
3.jpg,suitcase,578,607,582,653,0.05417856
3.jpg,bench,1799,1912,662,764,0.0536093
3.jpg,truck,1648,1907,440,715,0.05286557
3.jpg,fire hydrant,324,380,563,617,0.052130483
4.jpg,person,1163,1343,618,1074,0.86369646
4.jpg,person,965,1090,650,895,0.71522945
4.jpg,person,1342,1614,565,1075,0.6414873
4.jpg,person,1289,1395,613,1058,0.54374725
4.jpg,car,1523,1790,693,820,0.42615265
4.jpg,car,665,698,714,747,0.402645
4.jpg,car,1061,1168,706,781,0.3947695
4.jpg,car,860,983,700,764,0.39363667
4.jpg,person,585,598,711,744,0.35348848
4.jpg,car,1747,1895,717,795,0.3184583
4.jpg,car,816,848,707,747,0.31456843
4.jpg,car,767,806,709,745,0.30502182
4.jpg,skateboard,1053,1120,896,920,0.3001277
4.jpg,car,1540,1894,683,803,0.2991268
4.jpg,truck,860,983,700,764,0.28095227
4.jpg,truck,652,685,714,746,0.27588028
4.jpg,truck,767,806,709,745,0.25510445
4.jpg,traffic light,773,858,349,434,0.23844284
4.jpg,traffic light,585,598,657,673,0.23776948
4.jpg,backpack,1380,1451,684,860,0.22617473
4.jpg,truck,816,848,707,747,0.22054698
4.jpg,truck,1523,1790,693,820,0.22034812
4.jpg,car,1854,1913,707,780,0.21266094
4.jpg,traffic light,647,656,663,673,0.21265793
4.jpg,person,701,720,717,741,0.20335087
4.jpg,person,641,665,716,742,0.19341522
4.jpg,person,1491,1524,611,664,0.19295879
4.jpg,traffic light,738,745,663,673,0.18458469
4.jpg,truck,1565,1899,687,800,0.1827255
4.jpg,traffic light,885,898,610,632,0.17979558
4.jpg,handbag,1383,1449,697,874,0.17883351
4.jpg,person,1306,1348,662,735,0.17259033
4.jpg,bus,767,806,709,745,0.16435622
4.jpg,traffic light,693,701,679,687,0.16435371
4.jpg,bus,652,685,714,746,0.15415889
4.jpg,backpack,1001,1056,677,749,0.1526159
4.jpg,motorcycle,669,694,723,749,0.1503207
4.jpg,car,1403,1461,658,733,0.15015745
4.jpg,person,1319,1395,666,849,0.14701994
4.jpg,person,1351,1424,668,849,0.13792598
4.jpg,bicycle,572,584,725,748,0.13752712
4.jpg,handbag,976,1050,702,782,0.1364816
4.jpg,skateboard,1293,1361,890,1043,0.13525906
4.jpg,traffic light,1429,1464,554,630,0.13350055
4.jpg,truck,1747,1895,717,795,0.12497598
4.jpg,traffic light,532,560,437,499,0.124350876
4.jpg,car,1165,1336,644,840,0.12423936
4.jpg,car,1293,1334,687,766,0.12232268
4.jpg,car,1106,1188,674,720,0.11946129
4.jpg,person,758,785,726,753,0.11923095
4.jpg,person,1025,1058,676,720,0.118054934
4.jpg,car,1337,1406,650,743,0.1167135
4.jpg,car,1503,1536,627,673,0.11653104
4.jpg,cell phone,1479,1508,612,661,0.11432967
4.jpg,motorcycle,586,598,725,748,0.11267081
4.jpg,person,1429,1464,554,630,0.11163168
4.jpg,truck,585,598,711,744,0.110130794
4.jpg,handbag,1295,1358,697,876,0.108197786
4.jpg,traffic light,797,805,661,673,0.10722547
4.jpg,bench,572,584,725,748,0.10480341
4.jpg,truck,1046,1161,704,782,0.10471102
4.jpg,train,585,598,702,729,0.102493346
4.jpg,bench,299,373,840,878,0.10215757
4.jpg,train,652,685,714,746,0.10175241
4.jpg,train,769,805,701,729,0.09946784
4.jpg,backpack,1182,1321,682,862,0.09915878
4.jpg,cell phone,1025,1058,676,720,0.0976566
4.jpg,bench,540,555,724,749,0.09615552
4.jpg,cell phone,1429,1465,650,686,0.0956893
4.jpg,kite,1429,1464,554,630,0.09566619
4.jpg,fire hydrant,656,680,724,749,0.09124315
4.jpg,horse,669,694,723,749,0.09117035
4.jpg,person,816,848,707,747,0.09008344
4.jpg,umbrella,1488,1523,600,650,0.0895459
4.jpg,clock,1865,1904,454,493,0.08868183
4.jpg,cell phone,1429,1464,554,630,0.088235036
4.jpg,train,684,711,715,745,0.08723584
4.jpg,person,1168,1216,676,778,0.08637368
4.jpg,handbag,1293,1361,890,1043,0.08558513
4.jpg,skateboard,1271,1380,1041,1076,0.08396995
4.jpg,bench,963,1179,665,877,0.083638035
4.jpg,traffic light,1488,1523,600,650,0.08362096
4.jpg,person,1525,1879,694,816,0.08276467
4.jpg,bench,746,770,744,766,0.081672534
4.jpg,stop sign,771,858,348,428,0.08145169
4.jpg,dog,747,771,761,778,0.07966343
4.jpg,bus,585,598,702,729,0.07917376
4.jpg,traffic light,1465,1488,570,616,0.07872607
4.jpg,person,1654,1751,760,814,0.078641504
4.jpg,person,1876,1914,694,763,0.07809823
4.jpg,stop sign,1304,1353,615,659,0.07799683
4.jpg,truck,1788,1919,596,704,0.077731825
4.jpg,stop sign,1429,1464,554,630,0.07708568
4.jpg,bicycle,669,694,723,749,0.07672448
4.jpg,bicycle,629,646,727,748,0.076478094
4.jpg,kite,1491,1524,611,664,0.07501887
4.jpg,traffic light,1035,1047,578,605,0.0748837
4.jpg,clock,585,598,657,673,0.07485776
4.jpg,truck,1491,1524,611,664,0.07472735
4.jpg,bus,1491,1524,611,664,0.07433697
5.jpg,car,643,1805,647,1049,0.87197036
5.jpg,person,424,517,572,822,0.74984616
5.jpg,traffic light,581,604,409,444,0.2598632
5.jpg,car,599,644,561,587,0.2586963
5.jpg,parking meter,1086,1124,515,576,0.18563393
5.jpg,person,1086,1124,515,576,0.18434407
5.jpg,fire hydrant,47,127,623,740,0.1836608
5.jpg,stop sign,1087,1122,509,564,0.16602737
5.jpg,car,387,437,561,599,0.16487516
5.jpg,traffic light,98,127,421,463,0.15914147
5.jpg,traffic light,1086,1124,515,576,0.14859003
5.jpg,car,195,266,574,610,0.14371575
5.jpg,person,740,773,566,621,0.13067101
5.jpg,car,1465,1525,581,639,0.12927489
5.jpg,car,119,195,554,596,0.12066485
5.jpg,traffic light,1171,1208,435,473,0.11101371
5.jpg,person,1881,1914,544,641,0.102787495
5.jpg,traffic light,1493,1518,420,461,0.101538666
5.jpg,stop sign,1340,1380,509,559,0.09956375
5.jpg,person,811,853,575,635,0.096210584
5.jpg,stop sign,954,984,507,561,0.09416283
5.jpg,car,1162,1253,567,622,0.090793535
5.jpg,traffic light,637,666,506,530,0.08956041
5.jpg,stop sign,769,804,455,490,0.08805051
5.jpg,traffic light,769,804,455,490,0.087403126
5.jpg,car,1320,1393,580,633,0.08507623
5.jpg,traffic light,316,509,175,589,0.08372471
5.jpg,person,406,445,563,598,0.08301689
5.jpg,traffic light,1814,1834,480,523,0.08240859
5.jpg,person,93,132,525,574,0.08051467
5.jpg,person,1873,1915,713,829,0.080197245
5.jpg,person,1791,1826,564,624,0.079768725
5.jpg,traffic light,815,849,455,488,0.07784609
5.jpg,car,1881,1915,583,658,0.07454237
5.jpg,parking meter,1339,1380,517,573,0.07377673
5.jpg,parking meter,740,773,566,621,0.07308614
5.jpg,fire hydrant,1690,1738,596,649,0.07282855
5.jpg,backpack,1086,1124,515,576,0.072808295
5.jpg,traffic light,954,984,507,561,0.07159148
5.jpg,person,1307,1382,711,795,0.071493015
5.jpg,traffic light,1584,1608,424,460,0.07119103
5.jpg,traffic light,534,589,306,368,0.06971382
5.jpg,person,1895,1920,611,692,0.06962109
5.jpg,traffic light,610,633,330,375,0.06881798
5.jpg,parking meter,1218,1255,512,580,0.06875001
5.jpg,stop sign,344,477,186,342,0.068649836
5.jpg,car,1097,1130,517,574,0.06848111
5.jpg,traffic light,952,982,453,491,0.06677369
5.jpg,traffic light,1340,1380,509,559,0.06484483
5.jpg,car,1238,1325,589,628,0.06453715
5.jpg,parking meter,895,920,561,628,0.06248969
5.jpg,stop sign,1161,1200,426,465,0.06211274
5.jpg,truck,615,658,550,579,0.061553825
5.jpg,person,589,626,552,580,0.061237622
5.jpg,parking meter,827,863,563,626,0.060964122
5.jpg,person,894,922,574,645,0.060474914
5.jpg,traffic light,1885,1907,444,499,0.059806652
5.jpg,stop sign,316,385,89,192,0.059214167
5.jpg,parking meter,47,127,623,740,0.058004674
5.jpg,stop sign,1481,1507,500,537,0.057628617
5.jpg,fire hydrant,1873,1915,713,829,0.057550266
5.jpg,traffic light,1283,1312,425,462,0.057414573
5.jpg,car,1342,1522,565,648,0.056830157
5.jpg,car,1058,1145,546,636,0.05608516
5.jpg,traffic light,8,33,424,461,0.056023963
5.jpg,car,1899,1920,650,713,0.055581503
5.jpg,traffic light,342,480,184,364,0.055452015
5.jpg,person,630,672,550,579,0.05380881
5.jpg,person,1218,1255,512,580,0.053629573
5.jpg,car,1873,1915,697,819,0.05354405
5.jpg,fire hydrant,1466,1524,592,645,0.053442717
5.jpg,truck,360,437,558,602,0.052971676
5.jpg,parking meter,954,983,519,573,0.052742247
5.jpg,car,969,1115,577,641,0.05168988
5.jpg,person,1476,1532,583,637,0.05140443
5.jpg,stop sign,1218,1256,505,564,0.051253784
5.jpg,fire hydrant,902,939,593,646,0.051017016
5.jpg,handbag,1086,1124,515,576,0.050878085
5.jpg,truck,313,422,553,602,0.050873674
5.jpg,traffic light,1751,1774,371,423,0.05047463
5.jpg,traffic light,39,65,427,459,0.050327457
5.jpg,car,1,39,495,597,0.049891703
5.jpg,person,954,983,519,573,0.049438223
5.jpg,traffic light,1218,1256,505,564,0.04936571
5.jpg,stop sign,1395,1444,264,346,0.049266987
5.jpg,handbag,456,513,599,738,0.0480445
5.jpg,traffic light,715,738,284,330,0.04749307
5.jpg,stop sign,1823,1845,480,524,0.047341585
5.jpg,backpack,466,505,603,672,0.047208723
5.jpg,bench,1572,1624,581,632,0.04688215
5.jpg,traffic light,1821,1851,342,391,0.04549019
5.jpg,bench,1465,1525,581,639,0.044866584
5.jpg,stop sign,1615,1637,507,559,0.04455979
5.jpg,car,1800,1841,563,625,0.044535387
5.jpg,fire hydrant,1789,1828,578,628,0.044409513
5.jpg,fire hydrant,6,36,607,696,0.044029277
5.jpg,person,1339,1380,517,573,0.04398883
5.jpg,fire hydrant,739,775,570,634,0.04364496
5.jpg,person,1,39,495,597,0.043270905
5.jpg,dog,1315,1393,701,787,0.042920254
